BORONAME,TYPE,PROVIDER,LAT,LON,LOCATION_T,CITY,BOROCODE
Manhattan,Limited Free,SPECTRUM,40.7431,-73.9883,Outdoor,New York,1
Manhattan,Limited Free,SPECTRUM,40.7411,-73.987914,Outdoor,New York,1
Manhattan,Limited Free,SPECTRUM,40.741875,-73.987364,Outdoor,New York,1
Manhattan,Limited Free,SPECTRUM,40.742492,-73.986906,Outdoor,New York,1
Manhattan,Limited Free,SPECTRUM,40.74148,-73.98894,Outdoor,New York,1
Brooklyn,Limited Free,SPECTRUM,40.663256,-73.976164,Outdoor TWC Aerial,Brooklyn,3
Brooklyn,Limited Free,SPECTRUM,40.663019,-73.976292,Outdoor TWC Aerial,Brooklyn,3
3,Free,AT,T,40.7201,-73.9502,Outdoor,Brooklyn
3,Free,AT,T,40.6509,-73.9683,Outdoor,Brooklyn
1,Free,AT,T,40.7729,-73.974,Outdoor,New York
1,Free,AT,T,40.771,-73.9709,Outdoor,New York
Manhattan,Free,LinkNYC - Citybridge,40.769506,-73.954609,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.817157,-73.95337,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.851831,-73.931773,Outdoor Kiosk,New York,1
Staten Island,Free,LinkNYC - Citybridge,40.590453,-74.100922,Outdoor Kiosk,Staten Island,5
Staten Island,Free,LinkNYC - Citybridge,40.589488,-74.101271,Outdoor Kiosk,Staten Island,5
Manhattan,Free,LinkNYC - Citybridge,40.7451,-73.978821,Outdoor Kiosk,New York,1
Bronx,Free,LinkNYC - Citybridge,40.8478,-73.912137,Outdoor Kiosk,Bronx,2
Brooklyn,Free,LinkNYC - Citybridge,40.7099,-73.96244,Outdoor Kiosk,Brooklyn,3
Manhattan,Free,LinkNYC - Citybridge,40.727284,-74.005407,Outdoor Kiosk,New York,1
Bronx,Limited Free,ALTICEUSA,40.811544,-73.914138,Outdoor,Bronx,2
Brooklyn,Limited Free,ALTICEUSA,40.576111,-73.984734,Outdoor,Brooklyn,3
Brooklyn,Limited Free,ALTICEUSA,40.57585,-73.9835,Outdoor,Brooklyn,3
Brooklyn,Limited Free,ALTICEUSA,40.57564,-73.98567,Outdoor,Brooklyn,3
2,Free,AT,T,40.8177,-73.8811,Outdoor,Bronx
Queens,Limited Free,SPECTRUM,40.678334,-73.783477,Outdoor TWC Aerial,Queens,4
Queens,Limited Free,SPECTRUM,40.6676,-73.78942,Outdoor TWC Aerial,Queens,4
Queens,Limited Free,SPECTRUM,40.68161,-73.78825,Outdoor TWC Aerial,Queens,4
Queens,Limited Free,SPECTRUM,40.68053,-73.78747,Outdoor TWC Aerial,Queens,4
Queens,Limited Free,SPECTRUM,40.67963,-73.78745,Outdoor TWC Aerial,Queens,4
Queens,Limited Free,SPECTRUM,40.68301,-73.78482,Outdoor TWC Aerial,Queens,4
2,Free,AT,T,40.8631,-73.9065,Outdoor,Bronx
2,Free,AT,T,40.8285,-73.9227,Outdoor,Bronx
Queens,Limited Free,SPECTRUM,40.68462,-73.78589,Outdoor TWC Aerial,Queens,4
Queens,Limited Free,SPECTRUM,40.68495,-73.78722,Outdoor TWC Aerial,Queens,4
Queens,Limited Free,SPECTRUM,40.67814,-73.78711,Outdoor TWC Aerial,Queens,4
Queens,Limited Free,SPECTRUM,40.67662,-73.78695,Outdoor TWC Aerial,Queens,4
Queens,Limited Free,SPECTRUM,40.67934,-73.78444,Outdoor TWC Aerial,Queens,4
Queens,Limited Free,SPECTRUM,40.68079,-73.78468,Outdoor TWC Aerial,Queens,4
Queens,Limited Free,SPECTRUM,40.67268,-73.78678,Outdoor TWC Aerial,Queens,4
Queens,Limited Free,SPECTRUM,40.67318,-73.78517,Outdoor TWC Aerial,Queens,4
Queens,Limited Free,SPECTRUM,40.67609,-73.78254,Outdoor TWC Aerial,Queens,4
Queens,Limited Free,SPECTRUM,40.67486,-73.78412,Outdoor TWC Aerial,Queens,4
3,Free,AT,T,40.7015,-73.9943,Outdoor,Brooklyn
Queens,Limited Free,SPECTRUM,40.67506,-73.78744,Outdoor TWC Aerial,Queens,4
Queens,Limited Free,SPECTRUM,40.67454,-73.78955,Outdoor TWC Aerial,Queens,4
Queens,Limited Free,SPECTRUM,40.6714,-73.78861,Outdoor TWC Aerial,Queens,4
Queens,Limited Free,SPECTRUM,40.66978,-73.78896,Outdoor TWC Aerial,Queens,4
Manhattan,Free,LinkNYC - Citybridge,40.715727,-74.007185,Outdoor Kiosk,New York,1
Bronx,Free,LinkNYC - Citybridge,40.841834,-73.885974,Outdoor Kiosk,Bronx,2
Bronx,Free,LinkNYC - Citybridge,40.846522,-73.893398,Outdoor Kiosk,Bronx,2
Bronx,Free,LinkNYC - Citybridge,40.84619,-73.892194,Outdoor Kiosk,Bronx,2
Bronx,Free,LinkNYC - Citybridge,40.846434,-73.912958,Outdoor Kiosk,Bronx,2
Manhattan,Free,LinkNYC - Citybridge,40.727115,-74.003502,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.71904,-73.996631,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.745071,-73.980374,Outdoor Kiosk,New York,1
Queens,Free,LinkNYC - Citybridge,40.772033,-73.925778,Outdoor Kiosk,Queens,4
Manhattan,Free,LinkNYC - Citybridge,40.745591,-73.979997,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.790401,-73.945683,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.790862,-73.945348,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.791481,-73.944895,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.791282,-73.944218,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.792394,-73.94423,Outdoor Kiosk,New York,1
Manhattan,Free,Harlem,40.808224,-73.940778,Outdoor,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.792297,-73.943988,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.793009,-73.943784,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.794273,-73.942859,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.794911,-73.942397,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.797303,-73.940337,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.797835,-73.940256,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.797709,-73.940035,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.798139,-73.940036,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.80154,-73.937249,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.801899,-73.937289,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.802663,-73.936721,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.80287,-73.93627,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.803516,-73.936107,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.803731,-73.936139,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.76588,-73.963583,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.769566,-73.981841,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.769816,-73.981929,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.769839,-73.982502,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.773806,-73.98193,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.774723,-73.982005,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.774913,-73.982388,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.774894,-73.982571,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.774757,-73.982507,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.774646,-73.9824,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.77539,-73.981829,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.775532,-73.981973,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.775795,-73.98235,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.77601,-73.981963,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.776311,-73.981937,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.776523,-73.982321,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.776473,-73.98243,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.777137,-73.981904,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.778148,-73.982255,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.778607,-73.982178,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.779096,-73.982054,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.779331,-73.98199,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.780019,-73.981396,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.780321,-73.981311,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.780826,-73.981173,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.780819,-73.981571,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.780993,-73.981523,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.781474,-73.980961,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.781707,-73.980827,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.781843,-73.980833,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.781984,-73.981184,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.782528,-73.980586,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.783121,-73.980709,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.783226,-73.980756,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.783191,-73.980253,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.783373,-73.980123,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.783649,-73.979752,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.78392,-73.979708,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.784128,-73.979996,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.784463,-73.979745,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.784592,-73.979762,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.784712,-73.979564,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.784564,-73.979224,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.785005,-73.978781,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.785066,-73.978658,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.785135,-73.979246,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.785753,-73.978785,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.785813,-73.978293,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.785613,-73.978439,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.786223,-73.977993,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.786207,-73.977698,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.786519,-73.977765,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.786403,-73.9783,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.787028,-73.977832,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.787247,-73.977646,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.755043,-73.968552,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.755193,-73.968444,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.755335,-73.968041,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.756018,-73.967467,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.75678,-73.96698,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.757417,-73.966528,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.757975,-73.966421,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.773006,-73.958069,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.725335,-74.007554,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.726889,-74.007487,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.748615,-73.992489,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.727978,-74.006987,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.748482,-73.996012,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.743414,-74.003725,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.73116,-73.994079,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.729831,-73.986658,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.731015,-73.988685,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.73157,-73.988579,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.731777,-73.988135,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.732039,-73.987938,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.721425,-73.993454,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.71792,-73.99494,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.719679,-74.004974,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.730232,-73.989262,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.719215,-73.98985,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.72358,-73.98839,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.727794,-73.985325,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.728126,-73.985083,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.728824,-73.98468,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.7303,-73.983193,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.736387,-73.994742,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.745578,-73.991002,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.744668,-73.991375,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.745968,-73.994039,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.746155,-73.994286,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.744742,-73.985367,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.745126,-73.984639,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.746709,-73.986207,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.747114,-73.985245,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.747737,-73.984833,Outdoor Kiosk,New York,1
Brooklyn,Free,LinkNYC - Citybridge,40.689026,-73.980862,Outdoor Kiosk,Brooklyn,3
Manhattan,Free,LinkNYC - Citybridge,40.746881,-73.981065,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.750488,-73.99113,Outdoor Kiosk,New York,1
Bronx,Limited Free,ALTICEUSA,40.840706,-73.891398,Outdoor,Bronx,2
Bronx,Limited Free,ALTICEUSA,40.84071,-73.896045,Outdoor,Bronx,2
Bronx,Limited Free,ALTICEUSA,40.8412,-73.8919,Outdoor,Bronx,2
Bronx,Limited Free,ALTICEUSA,40.841626,-73.892961,Outdoor,Bronx,2
Bronx,Limited Free,ALTICEUSA,40.841693,-73.894399,Outdoor,Bronx,2
Bronx,Limited Free,ALTICEUSA,40.84182,-73.894281,Outdoor,Bronx,2
Bronx,Limited Free,ALTICEUSA,40.881477,-73.897951,Outdoor,Bronx,2
Bronx,Limited Free,ALTICEUSA,40.816436,-73.838292,Outdoor,Bronx,2
Bronx,Limited Free,ALTICEUSA,40.821599,-73.826654,Outdoor,Bronx,2
Bronx,Limited Free,ALTICEUSA,40.821068,-73.82621,Outdoor,Bronx,2
Bronx,Limited Free,ALTICEUSA,40.820619,-73.825839,Outdoor,Bronx,2
Bronx,Limited Free,ALTICEUSA,40.818063,-73.82387,Outdoor,Bronx,2
Bronx,Limited Free,ALTICEUSA,40.817732,-73.82368,Outdoor,Bronx,2
Bronx,Limited Free,ALTICEUSA,40.816357,-73.837449,Outdoor,Bronx,2
Bronx,Limited Free,ALTICEUSA,40.815346,-73.837671,Outdoor,Bronx,2
Bronx,Limited Free,ALTICEUSA,40.816412,-73.833998,Outdoor,Bronx,2
Bronx,Limited Free,ALTICEUSA,40.818752,-73.82456,Outdoor,Bronx,2
Bronx,Limited Free,ALTICEUSA,40.81469,-73.898502,Outdoor,Bronx,2
Brooklyn,Limited Free,ALTICEUSA,40.623001,-73.984689,Outdoor,Brooklyn,3
Brooklyn,Limited Free,ALTICEUSA,40.623315,-73.985265,Outdoor,Brooklyn,3
Brooklyn,Limited Free,ALTICEUSA,40.623831,-73.983592,Outdoor,Brooklyn,3
Brooklyn,Limited Free,ALTICEUSA,40.624244,-73.984404,Outdoor,Brooklyn,3
Brooklyn,Limited Free,ALTICEUSA,40.623457,-73.982884,Outdoor,Brooklyn,3
Bronx,Limited Free,ALTICEUSA,40.87455,-73.86554,Outdoor,Bronx,2
Bronx,Limited Free,ALTICEUSA,40.874779,-73.865005,Outdoor,Bronx,2
Bronx,Limited Free,ALTICEUSA,40.87322,-73.837825,Outdoor,Bronx,2
Bronx,Limited Free,ALTICEUSA,40.872676,-73.839478,Outdoor,Bronx,2
Bronx,Limited Free,ALTICEUSA,40.87364,-73.840586,Outdoor,Bronx,2
Bronx,Limited Free,ALTICEUSA,40.874777,-73.839181,Outdoor,Bronx,2
Brooklyn,Limited Free,ALTICEUSA,40.694837,-73.918627,Outdoor,Brooklyn,3
Brooklyn,Limited Free,ALTICEUSA,40.694769,-73.91851,Outdoor,Brooklyn,3
Brooklyn,Limited Free,ALTICEUSA,40.68992,-73.94647,Indoor,Brooklyn,3
Bronx,Limited Free,ALTICEUSA,40.824255,-73.89791,Outdoor,Bronx,2
Manhattan,Free,Transit Wireless,40.807745,-73.945502,Subway Station,New York,1
Manhattan,Free,Transit Wireless,40.804138,-73.937594,Subway Station,New York,1
Manhattan,Free,Transit Wireless,40.811109,-73.952343,Subway Station,New York,1
Manhattan,Free,Transit Wireless,40.814229,-73.94077,Subway Station,New York,1
Manhattan,Free,Transit Wireless,40.817894,-73.947649,Subway Station,New York,1
Manhattan,Free,Transit Wireless,40.822008,-73.953676,Subway Station,New York,1
Manhattan,Free,Transit Wireless,40.779492,-73.955589,Subway Station,New York,1
Manhattan,Free,Transit Wireless,40.826551,-73.95036,Subway Station,New York,1
Manhattan,Free,Transit Wireless,40.820421,-73.936245,Subway Station,New York,1
Manhattan,Free,Transit Wireless,40.824783,-73.944216,Subway Station,New York,1
Manhattan,Free,Transit Wireless,40.830135,-73.938209,Subway Station,New York,1
Manhattan,Free,Transit Wireless,40.830518,-73.941514,Subway Station,New York,1
Manhattan,Free,Transit Wireless,40.834041,-73.94489,Subway Station,New York,1
Manhattan,Free,Transit Wireless,40.710688,-74.011029,Subway Station,New York,1
Manhattan,Free,Transit Wireless,40.836013,-73.939892,Subway Station,New York,1
Manhattan,Free,Transit Wireless,40.847391,-73.939704,Subway Station,New York,1
Manhattan,Free,Transit Wireless,40.851695,-73.937969,Subway Station,New York,1
Manhattan,Free,Transit Wireless,40.855225,-73.929412,Subway Station,New York,1
Manhattan,Free,Transit Wireless,40.768141,-73.96387,Subway Station,New York,1
Manhattan,Free,Transit Wireless,40.77362,-73.959874,Subway Station,New York,1
Manhattan,Free,Transit Wireless,40.785672,-73.95107,Subway Station,New York,1
Bronx,Free,Transit Wireless,40.807566,-73.91924,Subway Station,Bronx,2
Manhattan,Free,Transit Wireless,40.803967,-73.966847,Subway Station,New York,1
Manhattan,Free,Transit Wireless,40.800605,-73.958159,Subway Station,New York,1
Manhattan,Free,Transit Wireless,40.799075,-73.951822,Subway Station,New York,1
Bronx,Free,Transit Wireless,40.805368,-73.914042,Subway Station,Bronx,2
Manhattan,Free,Transit Wireless,40.718611,-73.988114,Subway Station,New York,1
Manhattan,Free,Transit Wireless,40.718315,-73.987437,Subway Station,New York,1
Manhattan,Free,Transit Wireless,40.865491,-73.927271,Subway Station,New York,1
Bronx,Free,Transit Wireless,40.808719,-73.907657,Subway Station,Bronx,2
Bronx,Free,Transit Wireless,40.812118,-73.904098,Subway Station,Bronx,2
Manhattan,Free,Transit Wireless,40.713715,-73.990173,Subway Station,New York,1
Queens,Free,Transit Wireless,40.7596,-73.83003,Subway Station,Queens,4
Manhattan,Free,Transit Wireless,40.710374,-74.007582,Subway Station,New York,1
Manhattan,Free,Transit Wireless,40.709416,-74.006571,Subway Station,New York,1
Manhattan,Free,Transit Wireless,40.710368,-74.009509,Subway Station,New York,1
Manhattan,Free,Transit Wireless,40.71417,-73.999153,Subway Station,New York,1
Manhattan,Free,Transit Wireless,40.710197,-74.007691,Subway Station,New York,1
Manhattan,Free,Transit Wireless,40.82388,-73.93647,Subway Station,New York,1
Manhattan,Free,Transit Wireless,40.868072,-73.919899,Subway Station,New York,1
Queens,Free,Transit Wireless,40.702566,-73.816859,Subway Station,Queens,4
Bronx,Free,Transit Wireless,40.816104,-73.896435,Subway Station,Bronx,2
Manhattan,Free,Transit Wireless,40.723402,-73.989938,Subway Station,New York,1
Bronx,Free,Transit Wireless,40.874811,-73.878855,Subway Station,Bronx,2
Bronx,Free,Transit Wireless,40.873244,-73.887138,Subway Station,Bronx,2
Bronx,Free,Transit Wireless,40.866978,-73.893509,Subway Station,Bronx,2
Bronx,Free,Transit Wireless,40.839306,-73.9134,Subway Station,Bronx,2
Bronx,Free,Transit Wireless,40.820948,-73.890549,Subway Station,Bronx,2
Manhattan,Free,Transit Wireless,40.76266,-73.967258,Subway Station,New York,1
Bronx,Free,Transit Wireless,40.85041,-73.905227,Subway Station,Bronx,2
Bronx,Free,Transit Wireless,40.8459,-73.910136,Subway Station,Bronx,2
Bronx,Free,Transit Wireless,40.827905,-73.925651,Subway Station,Bronx,2
Manhattan,Free,Transit Wireless,40.757552,-73.969055,Subway Station,New York,1
Manhattan,Free,Transit Wireless,40.762526,-73.967967,Subway Station,New York,1
Manhattan,Free,Transit Wireless,40.757107,-73.97192,Subway Station,New York,1
Bronx,Free,Transit Wireless,40.861296,-73.897749,Subway Station,Bronx,2
Bronx,Free,Transit Wireless,40.856093,-73.900741,Subway Station,Bronx,2
Brooklyn,Free,Transit Wireless,40.717304,-73.956872,Subway Station,Brooklyn,3
Brooklyn,Free,Transit Wireless,40.714565,-73.944053,Subway Station,Brooklyn,3
Brooklyn,Free,Transit Wireless,40.731352,-73.954449,Subway Station,Brooklyn,3
Brooklyn,Free,Transit Wireless,40.724635,-73.951277,Subway Station,Brooklyn,3
Manhattan,Free,Transit Wireless,40.724329,-73.997702,Subway Station,New York,1
Manhattan,Free,Transit Wireless,40.733422,-74.002906,Subway Station,New York,1
Manhattan,Free,Transit Wireless,40.728251,-74.005367,Subway Station,New York,1
Manhattan,Free,Transit Wireless,40.730328,-73.992629,Subway Station,New York,1
Manhattan,Free,Transit Wireless,40.719527,-74.001775,Subway Station,New York,1
Manhattan,Free,Transit Wireless,40.718383,-74.00046,Subway Station,New York,1
Manhattan,Free,Transit Wireless,40.713282,-74.006978,Subway Station,New York,1
Manhattan,Free,Transit Wireless,40.72028,-73.993915,Subway Station,New York,1
Manhattan,Free,Transit Wireless,40.718092,-73.999892,Subway Station,New York,1
Manhattan,Free,Transit Wireless,40.732849,-73.986122,Subway Station,New York,1
Manhattan,Free,Transit Wireless,40.730953,-73.981628,Subway Station,New York,1
Manhattan,Free,Transit Wireless,40.732338,-74.000495,Subway Station,New York,1
